id_cliente,mes,reclamos,consultas,nps_promedio
CLI03739,2024-04-01,0,1,56.6
CLI03740,2023-01-01,0,0,18.3
CLI03740,2023-06-01,0,0,37.7
CLI03740,2025-02-01,1,1,-39.2
CLI03740,2025-06-01,0,0,43.1
CLI03741,2024-05-01,0,1,47.0
CLI03743,2022-12-01,0,1,49.6
CLI03743,2023-08-01,0,2,-6.7
CLI03743,2025-05-01,2,1,-5.3
CLI03743,2025-06-01,2,0,-42.0
CLI03743,2025-08-01,1,0,63.5
CLI03743,2025-10-01,0,1,9.5
CLI03744,2024-05-01,0,0,72.8
CLI03744,2025-02-01,2,1,10.6
CLI03745,2023-11-01,0,0,54.2
CLI03745,2024-08-01,1,2,74.0
CLI03745,2024-12-01,1,4,3.8
CLI03746,2024-06-01,0,2,-6.6
CLI03747,2023-07-01,0,1,40.4
CLI03747,2024-09-01,1,0,-16.0
CLI03748,2024-01-01,5,2,-3.6
CLI03749,2024-11-01,3,1,42.1
CLI03749,2024-12-01,0,1,-14.6
CLI03750,2022-07-01,0,0,39.0
CLI03750,2023-06-01,0,1,19.5
CLI03750,2024-11-01,2,0,-47.3
CLI03750,2024-12-01,2,0,-56.9
CLI03750,2025-03-01,0,1,48.2
CLI03751,2024-03-01,1,2,-0.8
CLI03751,2024-12-01,0,0,35.4
CLI03751,2025-03-01,0,2,94.1
CLI03752,2023-10-01,0,0,20.4
CLI03752,2024-12-01,1,1,52.1
CLI03752,2025-01-01,0,2,31.2
CLI03752,2025-02-01,1,1,9.1
CLI03752,2025-04-01,1,2,-16.2
CLI03753,2024-02-01,0,2,1.5
CLI03753,2025-07-01,2,0,12.3
CLI03753,2025-12-01,0,0,41.9
CLI03754,2024-09-01,0,1,27.2
CLI03754,2024-10-01,0,0,42.9
CLI03754,2024-12-01,0,1,53.1
CLI03754,2025-01-01,0,0,6.0
CLI03754,2025-04-01,2,3,-9.3
CLI03755,2025-06-01,2,0,-17.7
CLI03756,2025-11-01,0,1,49.0
CLI03758,2023-06-01,0,1,37.8
CLI03758,2023-11-01,1,1,66.6
CLI03758,2024-07-01,2,2,-50.8
CLI03758,2024-09-01,1,0,-4.4
CLI03758,2025-07-01,0,0,7.5
CLI03759,2024-07-01,1,0,13.0
CLI03759,2024-09-01,0,1,-61.5
CLI03759,2024-11-01,1,1,65.7
CLI03760,2025-02-01,1,0,-8.8
CLI03760,2025-08-01,0,0,44.8
CLI03761,2025-03-01,3,0,28.0
CLI03762,2024-02-01,0,0,26.3
CLI03762,2025-10-01,1,1,60.0
CLI03763,2023-11-01,0,1,71.1
CLI03763,2023-12-01,0,0,40.8
CLI03763,2024-01-01,1,1,16.9
CLI03763,2024-07-01,3,0,-16.8
CLI03763,2024-08-01,1,2,15.0
CLI03763,2025-10-01,0,0,10.5
CLI03763,2025-11-01,0,0,18.9
CLI03764,2023-08-01,0,0,60.5
CLI03764,2024-09-01,2,0,-49.4
CLI03764,2024-11-01,4,0,30.6
CLI03765,2025-01-01,2,2,10.8
CLI03766,2023-04-01,0,0,21.2
CLI03766,2025-04-01,1,0,-5.5
CLI03767,2024-10-01,0,1,74.1
CLI03768,2024-04-01,0,1,65.0
CLI03768,2024-05-01,0,0,-15.3
CLI03768,2025-03-01,0,1,-12.1
CLI03769,2023-01-01,0,0,50.5
CLI03769,2024-12-01,1,4,22.0
CLI03770,2023-02-01,1,0,69.9
CLI03770,2023-10-01,1,1,3.7
CLI03771,2024-09-01,2,0,-15.3
CLI03771,2024-12-01,5,0,-21.9
CLI03771,2025-04-01,0,0,44.7
CLI03771,2025-06-01,1,1,46.0
CLI03771,2025-07-01,0,1,48.3
CLI03773,2025-04-01,1,3,-22.9
CLI03774,2024-09-01,0,2,-12.0
CLI03774,2024-10-01,1,0,15.1
CLI03774,2024-11-01,1,1,12.0
CLI03774,2025-01-01,1,1,47.0
CLI03774,2025-12-01,1,0,21.4
CLI03775,2023-03-01,0,0,18.4
CLI03775,2023-05-01,0,2,53.3
CLI03775,2024-11-01,1,1,-34.3
CLI03775,2024-12-01,1,1,-47.3
CLI03775,2025-02-01,0,0,78.2
CLI03776,2024-07-01,1,0,17.6
CLI03776,2024-09-01,2,2,19.7
CLI03776,2025-04-01,1,2,49.9
CLI03777,2024-01-01,0,0,42.8
CLI03777,2024-07-01,4,0,-43.3
CLI03777,2024-08-01,0,3,-27.0
CLI03779,2025-02-01,0,0,37.6
CLI03779,2025-06-01,4,0,-8.8
CLI03779,2025-07-01,2,0,-3.5
CLI03779,2025-08-01,3,1,-26.4
CLI03781,2023-06-01,0,2,28.9
CLI03782,2025-01-01,1,3,2.5
CLI03783,2023-02-01,1,1,40.8
CLI03783,2023-03-01,0,0,74.8
CLI03783,2025-06-01,3,1,-32.6
CLI03784,2023-11-01,0,0,37.0
CLI03784,2025-01-01,0,1,89.8
CLI03785,2023-05-01,0,1,34.2
CLI03785,2025-02-01,1,0,50.1
CLI03786,2023-02-01,0,0,18.8
CLI03787,2024-10-01,0,2,26.9
CLI03787,2025-11-01,0,0,28.4
CLI03788,2025-02-01,1,0,-6.2
CLI03788,2025-06-01,1,1,1.5
CLI03788,2025-07-01,1,0,55.3
CLI03788,2025-10-01,0,0,86.6
CLI03789,2023-03-01,0,3,23.5
CLI03789,2023-12-01,0,2,5.1
CLI03789,2024-01-01,0,1,29.2
CLI03789,2024-08-01,1,0,46.9
CLI03789,2025-09-01,0,0,24.8
CLI03790,2024-08-01,0,1,28.8
CLI03790,2025-01-01,1,1,-19.6
CLI03791,2025-03-01,1,0,31.4
CLI03791,2025-06-01,1,1,-41.7
CLI03791,2025-08-01,0,1,-52.6
CLI03792,2024-01-01,0,1,38.1
CLI03792,2025-02-01,1,0,-79.4
CLI03792,2025-03-01,0,0,62.7
CLI03792,2025-05-01,2,1,49.7
CLI03793,2023-02-01,0,1,59.5
CLI03793,2023-08-01,1,0,43.8
CLI03793,2024-02-01,0,0,77.7
CLI03793,2024-09-01,0,0,54.3
CLI03793,2025-07-01,1,1,-56.5
CLI03793,2025-08-01,2,2,-5.9
CLI03795,2024-11-01,2,1,-13.7
CLI03795,2025-04-01,0,1,43.8
CLI03795,2025-07-01,0,1,14.8
CLI03796,2025-05-01,2,0,22.1
CLI03796,2025-07-01,2,1,-16.5
CLI03796,2025-08-01,2,1,-10.5
CLI03797,2024-05-01,0,3,-45.6
CLI03797,2025-02-01,0,1,26.4
CLI03797,2025-03-01,0,2,30.0
CLI03797,2025-08-01,1,2,58.6
CLI03798,2023-06-01,2,0,68.7
CLI03798,2023-08-01,0,0,44.1
CLI03798,2025-06-01,1,1,-40.2
CLI03798,2025-11-01,0,0,46.5
CLI03799,2023-05-01,0,1,81.0
CLI03799,2023-08-01,0,0,23.0
CLI03799,2025-01-01,0,2,28.0
CLI03799,2025-04-01,0,0,81.8
CLI03799,2025-12-01,0,0,20.9
CLI03800,2025-01-01,1,1,24.4
CLI03800,2025-04-01,3,3,-14.8
CLI03801,2024-06-01,0,1,19.4
CLI03801,2024-09-01,0,0,35.3
CLI03801,2025-10-01,1,1,41.4
CLI03802,2024-07-01,0,0,49.1
CLI03802,2025-03-01,0,0,10.6
CLI03802,2025-05-01,4,1,2.6
CLI03802,2025-07-01,0,1,-34.6
CLI03803,2024-12-01,1,1,-68.9
CLI03803,2025-03-01,1,0,-18.3
CLI03804,2024-03-01,2,1,31.1
CLI03804,2025-01-01,1,1,56.1
CLI03804,2025-04-01,2,0,76.6
CLI03805,2023-07-01,0,0,62.6
CLI03805,2025-07-01,1,2,-21.2
CLI03805,2025-08-01,1,0,-13.7
CLI03806,2022-07-01,2,0,68.6
CLI03806,2023-07-01,0,0,41.2
CLI03806,2024-04-01,1,1,74.6
CLI03807,2023-09-01,0,1,32.8
CLI03807,2023-12-01,1,1,41.1
CLI03807,2024-05-01,3,1,-70.2
CLI03807,2025-01-01,0,0,81.8
CLI03808,2025-12-01,0,1,44.8
CLI03809,2025-02-01,0,0,-57.3
CLI03809,2025-03-01,1,4,12.0
CLI03810,2024-08-01,0,1,47.3
CLI03810,2025-03-01,0,2,-34.4
CLI03810,2025-05-01,0,0,77.9
CLI03811,2024-03-01,0,0,49.8
CLI03811,2024-12-01,2,0,-47.8
CLI03811,2025-01-01,4,1,3.5
CLI03811,2025-06-01,0,0,8.5
CLI03812,2022-11-01,0,0,62.6
CLI03812,2023-04-01,0,0,46.7
CLI03813,2025-02-01,0,0,-3.3
CLI03813,2025-03-01,0,1,-72.9
CLI03814,2023-12-01,0,0,51.3
CLI03814,2024-02-01,0,1,22.5
CLI03814,2025-02-01,1,2,-33.7
CLI03815,2024-10-01,1,2,-33.6
CLI03816,2023-09-01,2,1,60.4
CLI03817,2024-01-01,1,0,-26.6
CLI03817,2024-02-01,1,1,14.2
CLI03817,2024-04-01,2,2,38.0
CLI03817,2025-05-01,0,3,42.0
CLI03818,2025-09-01,1,0,-8.4
CLI03819,2024-04-01,0,2,13.0
CLI03819,2024-10-01,2,6,15.7
CLI03819,2024-11-01,2,0,1.5
CLI03820,2023-07-01,0,0,40.3
CLI03820,2023-09-01,2,2,48.6
CLI03820,2024-09-01,1,1,-49.7
CLI03820,2024-10-01,0,0,-54.9
CLI03820,2024-11-01,1,0,-20.9
CLI03821,2022-05-01,0,1,100.0
CLI03821,2024-07-01,0,0,0.3
CLI03822,2022-09-01,0,0,55.2
CLI03822,2024-12-01,2,0,73.2
CLI03822,2025-01-01,5,1,-54.1
CLI03822,2025-06-01,1,0,33.1
CLI03823,2024-11-01,0,1,49.0
CLI03823,2025-05-01,0,0,-12.1
CLI03824,2022-11-01,0,0,60.3
CLI03824,2023-03-01,0,0,33.5
CLI03824,2023-12-01,0,2,-15.7
CLI03824,2025-05-01,0,0,43.8
CLI03825,2022-11-01,0,1,51.7
CLI03825,2023-07-01,2,1,14.2
CLI03825,2025-04-01,0,0,-10.4
CLI03825,2025-06-01,1,0,-18.2
CLI03826,2025-03-01,4,2,18.5
CLI03827,2024-11-01,0,1,21.8
CLI03827,2025-07-01,1,3,-41.8
CLI03828,2024-12-01,5,3,-52.0
CLI03828,2025-02-01,1,0,-18.6
CLI03828,2025-12-01,0,0,2.2
CLI03829,2022-11-01,0,0,15.9
CLI03829,2023-10-01,0,0,-27.7
CLI03829,2024-10-01,7,0,-12.9
CLI03830,2022-12-01,1,1,44.4
CLI03830,2025-11-01,0,1,69.7
CLI03831,2022-11-01,0,0,-22.8
CLI03831,2024-03-01,0,2,39.5
CLI03831,2024-06-01,0,2,66.7
CLI03831,2024-08-01,1,0,7.1
CLI03831,2025-05-01,3,1,-25.6
CLI03831,2025-06-01,2,0,-28.6
CLI03831,2025-11-01,0,0,67.8
CLI03832,2022-08-01,1,0,56.2
CLI03832,2023-08-01,0,2,57.7
CLI03832,2024-09-01,0,1,36.1
CLI03832,2025-07-01,1,0,1.6
CLI03832,2025-08-01,1,1,17.6
CLI03833,2025-08-01,4,2,-42.9
CLI03834,2024-09-01,0,2,59.4
CLI03834,2025-01-01,0,0,73.8
CLI03834,2025-02-01,0,0,12.3
CLI03835,2025-04-01,1,0,-13.2
CLI03835,2025-05-01,3,1,-46.2
CLI03835,2025-06-01,2,0,-26.2
CLI03835,2025-07-01,1,3,-21.8
CLI03836,2025-02-01,0,0,35.3
CLI03837,2024-12-01,0,0,10.0
CLI03837,2025-03-01,0,0,-11.9
CLI03837,2025-04-01,2,1,-39.5
CLI03837,2025-05-01,0,2,-33.6
CLI03837,2025-08-01,0,0,44.7
CLI03838,2022-12-01,0,0,9.4
CLI03838,2024-11-01,1,3,23.6
CLI03838,2025-01-01,2,1,12.7
CLI03838,2025-02-01,4,0,-4.5
CLI03838,2025-09-01,0,2,14.9
CLI03839,2025-02-01,0,0,21.8
CLI03840,2024-07-01,4,0,-8.1
CLI03841,2025-04-01,1,0,-33.1
CLI03841,2025-06-01,1,0,-10.2
CLI03842,2024-11-01,0,0,4.8
CLI03842,2025-06-01,0,1,93.2
CLI03843,2024-11-01,3,3,25.8
CLI03843,2024-12-01,0,0,-36.2
CLI03845,2023-03-01,0,0,34.3
CLI03845,2025-08-01,1,0,17.0
CLI03845,2025-09-01,3,0,-3.5
CLI03846,2024-09-01,2,0,61.3
CLI03847,2023-12-01,1,1,0.7
CLI03847,2024-02-01,3,1,-24.0
CLI03847,2025-02-01,0,0,86.8
CLI03847,2025-06-01,2,0,61.9
CLI03848,2025-01-01,2,0,-59.4
CLI03848,2025-05-01,0,0,53.7
CLI03850,2023-12-01,1,0,95.7
CLI03850,2024-04-01,0,0,10.4
CLI03850,2024-10-01,0,0,-19.5
CLI03850,2025-02-01,1,0,11.8
CLI03851,2024-02-01,0,0,18.8
CLI03851,2025-06-01,3,1,-47.7
CLI03851,2025-08-01,2,2,-28.8
CLI03851,2025-12-01,0,1,42.1
CLI03852,2023-07-01,0,0,30.6
CLI03852,2024-04-01,0,1,20.8
CLI03852,2024-11-01,1,0,14.4
CLI03853,2023-09-01,1,1,60.8
CLI03853,2025-06-01,1,0,-27.8
CLI03853,2025-08-01,4,2,-54.1
CLI03853,2025-09-01,0,1,-38.6
CLI03854,2024-05-01,1,0,37.8
CLI03854,2024-09-01,0,0,45.4
CLI03854,2024-10-01,0,0,69.3
CLI03854,2024-12-01,0,0,70.9
CLI03854,2025-06-01,3,2,35.0
CLI03855,2023-08-01,0,0,79.2
CLI03855,2024-09-01,0,1,34.4
CLI03856,2023-05-01,0,1,28.7
CLI03856,2024-01-01,0,1,45.8
CLI03856,2024-12-01,0,0,-3.4
CLI03858,2024-06-01,0,0,82.1
CLI03858,2024-07-01,1,2,26.0
CLI03859,2024-08-01,3,1,26.4
CLI03859,2024-11-01,1,1,-44.6
CLI03860,2025-10-01,0,0,64.5
CLI03861,2025-06-01,0,2,-21.4
CLI03862,2023-09-01,0,0,45.5
CLI03863,2023-10-01,0,0,25.0
CLI03863,2024-04-01,1,0,9.7
CLI03863,2025-06-01,1,0,27.8
CLI03863,2025-07-01,1,1,14.4
CLI03863,2025-09-01,0,1,79.7
CLI03864,2022-04-01,1,0,14.2
CLI03864,2024-12-01,2,2,18.1
CLI03866,2025-01-01,0,0,73.5
CLI03868,2022-04-01,1,0,42.2
CLI03868,2022-12-01,1,0,36.9
CLI03869,2024-01-01,0,2,44.6
CLI03869,2024-10-01,2,1,40.9
CLI03869,2025-07-01,0,0,39.0
CLI03870,2023-02-01,1,1,53.2
CLI03870,2023-03-01,0,0,17.1
CLI03870,2024-06-01,2,0,29.0
CLI03870,2024-07-01,2,1,-23.9
CLI03870,2024-10-01,0,1,65.1
CLI03871,2023-06-01,0,0,58.3
CLI03871,2023-07-01,1,0,43.9
CLI03871,2025-01-01,1,1,15.1
CLI03871,2025-03-01,2,0,-37.2
CLI03872,2023-03-01,2,0,37.0
CLI03872,2023-11-01,0,0,64.2
CLI03872,2025-05-01,2,2,-22.2
CLI03872,2025-06-01,2,0,32.0
CLI03872,2025-07-01,1,0,-44.7
CLI03873,2024-08-01,3,2,-5.4
CLI03875,2023-08-01,1,1,-6.5
CLI03875,2024-05-01,3,1,13.8
CLI03875,2025-11-01,1,2,38.8
CLI03876,2022-11-01,0,2,-9.1
CLI03876,2024-05-01,2,1,-24.2
CLI03877,2023-07-01,0,1,46.4
CLI03877,2024-04-01,0,2,16.0
CLI03877,2025-04-01,2,2,7.1
CLI03877,2025-05-01,4,1,-39.0
CLI03877,2025-06-01,3,0,14.6
CLI03877,2025-07-01,1,2,-15.1
CLI03878,2024-07-01,0,1,95.0
CLI03878,2025-05-01,0,0,-71.2
CLI03878,2025-09-01,1,0,72.5
CLI03878,2025-11-01,1,1,93.8
CLI03879,2024-09-01,2,0,60.5
CLI03879,2024-10-01,0,0,48.4
CLI03879,2025-01-01,2,0,-17.1
CLI03879,2025-03-01,1,0,35.2
CLI03879,2025-05-01,0,2,27.6
CLI03879,2025-10-01,0,2,99.3
CLI03880,2025-09-01,2,0,38.0
CLI03880,2025-11-01,0,2,61.1
CLI03881,2025-01-01,3,0,-8.4
CLI03881,2025-05-01,0,1,65.9
CLI03882,2022-11-01,0,0,47.9
CLI03882,2022-12-01,0,0,100.0
CLI03882,2023-04-01,0,0,70.7
CLI03882,2024-10-01,1,0,-33.9
CLI03882,2024-12-01,1,2,36.0
CLI03883,2024-03-01,0,0,55.1
CLI03883,2025-02-01,1,1,-12.0
CLI03883,2025-11-01,0,0,82.0
CLI03884,2025-10-01,0,0,62.1
CLI03885,2024-07-01,0,0,87.9
CLI03885,2025-08-01,1,2,56.3
CLI03886,2024-03-01,0,1,74.7
CLI03886,2024-12-01,2,0,34.9
CLI03886,2025-09-01,0,0,21.4
CLI03887,2023-05-01,1,1,-48.9
CLI03887,2023-07-01,0,0,-23.2
CLI03887,2025-07-01,0,0,35.3
CLI03888,2023-05-01,0,0,26.9
CLI03888,2025-01-01,4,1,-45.0
CLI03888,2025-02-01,2,0,-49.0
CLI03888,2025-04-01,0,0,59.3
CLI03889,2024-06-01,1,1,-38.2
CLI03889,2024-09-01,1,2,-8.8
CLI03889,2024-10-01,1,1,48.2
CLI03889,2024-11-01,1,0,52.9
CLI03889,2025-03-01,0,1,65.2
CLI03890,2023-01-01,1,0,21.9
CLI03890,2024-07-01,0,1,66.3
CLI03890,2025-06-01,0,0,48.1
CLI03891,2023-07-01,0,1,96.5
CLI03891,2024-06-01,1,2,17.3
CLI03891,2024-08-01,0,2,-64.4
CLI03891,2024-09-01,0,1,-1.7
CLI03892,2023-12-01,1,3,-11.5
CLI03892,2024-01-01,3,2,21.9
CLI03892,2024-04-01,0,0,24.6
CLI03893,2024-10-01,1,1,25.3
CLI03893,2025-06-01,0,2,36.6
CLI03894,2023-10-01,0,1,74.0
CLI03895,2023-02-01,0,1,60.8
CLI03895,2024-04-01,1,1,50.9
CLI03896,2023-09-01,0,0,-6.0
CLI03896,2024-03-01,0,0,59.3
CLI03897,2023-11-01,0,0,30.1
CLI03897,2024-12-01,1,0,26.1
CLI03898,2024-05-01,0,0,42.5
CLI03898,2024-07-01,3,0,36.2
CLI03898,2024-10-01,0,3,-52.6
CLI03899,2023-11-01,0,0,43.7
CLI03899,2024-02-01,0,0,39.5
CLI03899,2024-04-01,1,1,83.2
CLI03899,2024-08-01,2,0,3.3
CLI03899,2024-09-01,4,0,-6.6
CLI03900,2023-08-01,0,0,52.5
CLI03900,2023-10-01,1,0,-100.0
CLI03901,2025-12-01,0,1,64.1
CLI03902,2023-01-01,0,1,61.6
CLI03902,2025-05-01,2,2,-4.5
CLI03902,2025-06-01,5,3,-23.5
CLI03902,2025-10-01,0,1,48.3
CLI03903,2024-07-01,0,0,30.2
CLI03903,2024-09-01,0,0,20.5
CLI03904,2023-10-01,0,0,54.3
CLI03905,2024-09-01,0,2,37.0
CLI03907,2023-11-01,0,0,33.1
CLI03907,2025-01-01,2,3,-22.7
CLI03907,2025-03-01,0,3,31.0
CLI03907,2025-04-01,0,0,-10.4
CLI03909,2022-12-01,1,1,18.8
CLI03909,2023-01-01,0,1,72.3
CLI03909,2023-08-01,1,0,-59.5
CLI03909,2024-01-01,0,0,-10.7
CLI03910,2023-10-01,1,1,-10.9
CLI03910,2025-01-01,0,0,30.1
CLI03910,2025-04-01,1,0,-20.4
CLI03910,2025-06-01,3,2,-3.1
CLI03911,2025-03-01,1,2,22.5
CLI03912,2024-04-01,0,2,84.3
CLI03912,2025-05-01,0,2,-32.1
CLI03912,2025-07-01,0,1,-5.4
CLI03913,2024-11-01,0,0,37.5
CLI03914,2023-06-01,1,1,58.0
CLI03914,2023-07-01,0,1,66.0
CLI03914,2023-10-01,0,0,31.7
CLI03914,2025-08-01,3,1,0.1
CLI03915,2024-01-01,0,1,40.0
CLI03915,2024-03-01,1,2,51.8
CLI03915,2025-04-01,1,2,84.6
CLI03916,2024-03-01,1,0,-11.6
CLI03917,2022-12-01,2,1,-21.1
CLI03917,2023-01-01,2,0,-84.1
CLI03917,2024-05-01,0,1,71.0
CLI03919,2024-11-01,1,3,-18.1
CLI03920,2024-05-01,3,0,-19.7
CLI03921,2024-10-01,1,0,-6.4
CLI03921,2024-12-01,2,1,20.1
CLI03921,2025-06-01,1,0,82.5
CLI03921,2025-11-01,0,1,27.4
CLI03922,2024-02-01,1,2,23.1
CLI03922,2024-06-01,1,1,71.0
CLI03922,2024-08-01,1,0,-24.2
CLI03922,2024-10-01,1,0,-10.4
CLI03922,2024-12-01,0,0,41.5
CLI03923,2025-09-01,0,0,53.4
CLI03924,2023-05-01,0,1,-2.3
CLI03924,2023-09-01,0,1,57.1
CLI03925,2024-03-01,0,1,62.3
CLI03926,2024-02-01,2,1,1.2
CLI03926,2024-10-01,0,1,89.4
CLI03926,2025-08-01,0,0,18.5
CLI03927,2024-03-01,0,1,85.4
CLI03927,2024-12-01,1,2,-1.0
CLI03928,2024-03-01,2,2,-31.9
CLI03928,2025-01-01,0,1,13.4
CLI03928,2025-02-01,0,0,53.4
CLI03929,2024-08-01,1,0,75.8
CLI03929,2024-12-01,0,0,53.8
CLI03929,2025-02-01,1,3,-0.4
CLI03929,2025-04-01,1,0,6.0
CLI03930,2024-05-01,0,0,33.9
CLI03930,2025-03-01,2,1,-30.4
CLI03930,2025-04-01,1,0,-41.1
CLI03930,2025-05-01,1,2,-20.5
CLI03930,2025-06-01,0,1,27.1
CLI03930,2025-07-01,0,1,22.0
CLI03931,2023-09-01,0,3,-32.7
CLI03931,2025-12-01,1,1,60.2
CLI03933,2024-03-01,1,0,72.5
CLI03933,2024-05-01,0,0,34.1
CLI03934,2024-06-01,1,2,36.8
CLI03934,2024-07-01,0,0,25.1
CLI03934,2024-09-01,0,2,51.3
CLI03934,2025-11-01,0,0,57.7
CLI03935,2023-07-01,0,3,82.2
CLI03935,2024-01-01,1,0,22.1
CLI03935,2024-03-01,0,0,49.7
CLI03935,2024-11-01,0,0,-3.5
CLI03936,2023-08-01,0,1,66.1
CLI03936,2024-01-01,0,0,70.1
CLI03936,2024-02-01,0,0,65.6
CLI03936,2024-05-01,0,0,28.6
CLI03936,2025-01-01,2,1,-32.9
CLI03936,2025-05-01,0,0,46.3
CLI03937,2025-08-01,0,0,28.2
CLI03937,2025-12-01,0,0,20.8
CLI03939,2023-04-01,0,0,60.7
CLI03939,2024-03-01,1,1,6.5
CLI03940,2025-10-01,0,0,64.7
CLI03941,2024-03-01,0,1,25.3
CLI03941,2025-02-01,1,1,0.0
CLI03941,2025-11-01,0,0,46.7
CLI03942,2023-08-01,0,1,97.5
CLI03942,2025-03-01,1,1,74.5
CLI03942,2025-08-01,1,1,-41.2
CLI03942,2025-10-01,0,1,54.0
CLI03944,2024-01-01,0,0,37.5
CLI03944,2025-02-01,3,1,-72.5
CLI03945,2024-07-01,0,0,31.9
CLI03946,2023-05-01,0,1,56.7
CLI03946,2025-12-01,0,0,63.1
CLI03947,2023-04-01,0,0,37.1
CLI03947,2024-05-01,3,1,-24.2
CLI03947,2024-07-01,3,0,-84.4
CLI03948,2023-04-01,0,0,12.4
CLI03948,2024-05-01,0,2,67.9
CLI03948,2025-05-01,2,1,-9.1
CLI03948,2025-06-01,0,1,-32.0
CLI03949,2024-03-01,0,2,41.2
CLI03949,2024-09-01,1,3,-60.0
CLI03949,2024-11-01,3,0,-44.3
CLI03949,2024-12-01,1,3,-29.0
CLI03949,2025-02-01,0,1,53.6
CLI03951,2025-03-01,0,1,64.8
CLI03952,2025-06-01,0,1,53.8
CLI03953,2023-03-01,0,1,68.9
CLI03953,2025-03-01,2,1,-11.4
CLI03953,2025-06-01,2,1,-2.6
CLI03954,2024-11-01,1,2,-37.3
CLI03955,2025-03-01,1,1,33.3
CLI03955,2025-07-01,1,1,25.3
CLI03956,2024-01-01,0,0,41.9
CLI03956,2024-05-01,0,1,87.1
CLI03956,2025-04-01,0,0,48.7
CLI03956,2025-06-01,2,3,-16.8
CLI03956,2025-09-01,0,0,-12.7
CLI03957,2024-08-01,0,1,33.2
CLI03957,2025-01-01,0,0,27.1
CLI03958,2025-03-01,1,2,31.8
CLI03958,2025-05-01,6,1,1.0
CLI03958,2025-12-01,1,1,79.0
CLI03959,2024-12-01,1,3,-0.3
CLI03959,2025-07-01,0,0,52.3
CLI03960,2024-04-01,2,1,-6.8
CLI03960,2025-05-01,0,1,-6.2
CLI03960,2025-06-01,0,0,31.7
CLI03960,2025-09-01,0,0,19.4
CLI03960,2025-10-01,1,0,25.0
CLI03961,2024-08-01,0,1,66.6
CLI03961,2024-10-01,2,0,7.6
CLI03962,2024-06-01,0,1,20.2
CLI03962,2024-08-01,2,1,-20.6
CLI03962,2025-03-01,0,2,82.8
CLI03962,2025-09-01,0,0,29.7
CLI03963,2024-06-01,0,0,62.2
CLI03963,2025-05-01,0,2,-15.4
CLI03964,2025-01-01,1,3,-57.7
CLI03964,2025-04-01,0,0,85.0
CLI03965,2023-06-01,0,1,37.5
CLI03965,2025-06-01,0,0,44.0
CLI03966,2022-05-01,0,3,37.7
CLI03966,2022-12-01,1,1,38.2
CLI03966,2023-08-01,0,2,30.3
CLI03966,2023-10-01,1,0,60.8
CLI03966,2024-10-01,1,0,53.3
CLI03966,2025-09-01,0,1,76.6
CLI03967,2022-05-01,1,0,33.2
CLI03967,2023-06-01,2,1,11.9
CLI03967,2024-03-01,0,0,33.9
CLI03967,2025-06-01,1,2,10.4
CLI03967,2025-08-01,3,1,-26.4
CLI03968,2023-02-01,0,1,21.7
CLI03968,2023-06-01,0,1,52.7
CLI03968,2025-03-01,0,2,-34.0
CLI03968,2025-04-01,1,3,9.9
CLI03968,2025-05-01,1,2,-10.2
CLI03969,2025-01-01,2,1,39.2
CLI03969,2025-03-01,2,1,-25.4
CLI03970,2025-02-01,3,1,6.3
CLI03970,2025-03-01,1,1,-18.1
CLI03970,2025-08-01,1,3,32.7
CLI03971,2024-07-01,1,0,20.1
CLI03971,2024-09-01,1,0,5.0
CLI03971,2024-10-01,0,0,-1.9
CLI03972,2023-12-01,0,1,29.3
CLI03972,2024-12-01,4,0,-57.4
CLI03972,2025-04-01,0,1,-25.7
CLI03972,2025-09-01,0,0,71.6
CLI03973,2024-03-01,0,0,20.8
CLI03973,2024-08-01,0,0,27.7
CLI03973,2025-04-01,1,2,-12.6
CLI03973,2025-07-01,2,0,35.6
CLI03973,2025-10-01,0,1,36.3
CLI03974,2024-08-01,1,0,63.3
CLI03975,2025-05-01,0,1,10.6
CLI03975,2025-06-01,0,1,-5.5
CLI03976,2025-02-01,2,3,50.1
CLI03976,2025-03-01,5,0,-29.9
CLI03977,2022-09-01,0,0,55.9
CLI03978,2025-02-01,2,1,60.9
CLI03979,2024-08-01,1,0,2.1
CLI03980,2024-10-01,0,1,32.3
CLI03980,2025-05-01,0,1,1.7
CLI03980,2025-08-01,1,1,2.6
CLI03981,2023-01-01,1,1,41.0
CLI03981,2023-07-01,0,0,85.0
CLI03981,2025-06-01,1,1,54.8
CLI03982,2023-11-01,0,0,74.7
CLI03982,2025-01-01,0,1,-65.1
CLI03982,2025-03-01,0,0,-4.2
CLI03983,2023-05-01,0,2,56.9
CLI03983,2023-08-01,1,1,47.8
CLI03983,2024-03-01,0,0,50.1
CLI03984,2024-04-01,2,0,-35.2
CLI03984,2024-06-01,3,2,44.6
CLI03984,2025-11-01,0,0,97.5
CLI03985,2023-10-01,1,0,-3.5
CLI03985,2024-09-01,0,0,61.9
CLI03986,2023-12-01,0,0,43.4
CLI03986,2025-01-01,1,2,43.9
CLI03986,2025-04-01,2,1,1.7
CLI03987,2025-12-01,0,1,30.6
CLI03988,2024-08-01,0,1,49.8
CLI03988,2024-11-01,0,0,39.0
CLI03988,2025-03-01,2,2,-47.6
CLI03988,2025-06-01,0,0,68.1
CLI03989,2024-12-01,1,0,-9.4
CLI03990,2022-12-01,0,0,46.7
CLI03990,2024-11-01,1,5,-17.5
