id_cliente,fecha_inscripcion,nivel,puntos_acumulados,puntos_canjeados,fecha_ultimo_movimiento
CLI02781,2023-08-18,Bronze,8138,6351,2023-09-12
CLI04986,2024-01-04,Bronze,2531,1780,2025-05-13
CLI02328,2024-06-10,Bronze,2791,1224,2024-10-16
CLI00620,2022-04-13,Bronze,482,371,2024-09-16
CLI05836,2025-01-06,Bronze,6675,164,2025-08-19
CLI03182,2023-12-19,Bronze,1487,219,2024-10-22
CLI05616,2024-03-09,Bronze,6213,1874,2025-10-01
CLI05292,2025-06-14,Bronze,266,167,2025-11-30
CLI02832,2024-08-01,Bronze,3655,1211,2025-10-16
CLI04841,2023-11-04,Bronze,7630,663,2025-04-07
CLI04754,2025-03-12,Bronze,8335,5851,2025-08-21
CLI05035,2023-07-07,Bronze,3132,2459,2023-10-28
CLI01933,2025-02-21,Bronze,1004,546,2025-08-27
CLI03118,2022-10-13,Bronze,4388,716,
CLI03303,2022-09-06,Bronze,8278,2867,2025-02-11
CLI03339,2023-01-23,Bronze,230,0,2024-07-03
CLI02509,2024-10-31,Bronze,894,358,2024-12-12
CLI05585,2022-04-28,Bronze,1894,362,2023-09-09
CLI02652,2024-04-02,Bronze,6132,1872,2024-10-21
CLI05225,2024-01-10,Bronze,2395,788,2024-06-26
CLI05544,2023-08-20,Bronze,1663,298,2025-11-19
CLI00718,2024-04-05,Bronze,4715,3694,2025-05-13
CLI05826,2024-07-30,Bronze,2247,1036,2024-11-01
CLI02408,2023-11-21,Bronze,10587,6845,2025-09-06
CLI04427,2024-03-13,Bronze,3712,1279,2025-09-03
CLI05989,2022-11-29,Bronze,3514,2584,2023-03-14
CLI00528,2024-11-10,Bronze,6661,4889,2025-03-07
CLI02054,2025-04-03,Bronze,2804,2252,2025-07-20
CLI01658,2024-05-13,Bronze,2830,2484,2024-08-03
CLI02319,2025-02-28,Bronze,6896,6191,2025-03-10
CLI01948,2023-10-24,Bronze,6099,562,2023-11-09
CLI04542,2023-06-30,Bronze,4561,2594,2023-07-09
CLI04815,2025-08-25,Bronze,864,515,2025-12-10
CLI05106,2024-01-02,Bronze,4059,2870,2024-06-08
CLI04531,2025-02-28,Silver,13608,7374,2025-04-22
CLI00525,2024-10-12,Bronze,926,117,2025-12-20
CLI04959,2023-11-12,Bronze,10257,2079,2025-11-05
CLI00911,2023-01-10,Bronze,4830,452,2024-12-18
CLI02542,2024-01-23,Bronze,1759,1047,2024-12-30
CLI05925,2025-08-07,Bronze,4861,3716,2025-08-30
CLI00504,2022-10-13,Bronze,835,440,2024-06-05
CLI00559,2022-07-16,Bronze,2084,854,2025-10-14
CLI00125,2024-03-17,Bronze,1549,903,2025-05-04
CLI01471,2023-12-20,Bronze,1251,231,2025-10-31
CLI04663,2025-05-28,Bronze,5456,2858,2025-11-04
CLI01285,2025-09-08,Bronze,2918,1589,2025-12-21
CLI03320,2025-06-19,Bronze,1180,465,2025-12-23
CLI01095,2024-06-03,Bronze,727,59,2024-07-22
CLI04370,2022-01-09,Bronze,2607,2267,2023-09-16
CLI01775,2023-01-24,Bronze,9803,3241,2024-05-24
CLI01184,2022-03-13,Bronze,5934,3295,2024-01-11
CLI00225,2022-09-10,Bronze,5960,1175,2023-02-03
CLI03112,2023-12-27,Silver,17359,302,2024-07-01
CLI01952,2024-04-19,Bronze,6261,3963,2024-06-25
CLI01041,2024-11-20,Bronze,3399,638,2025-12-30
CLI00429,2025-05-07,Bronze,6778,2411,2025-09-10
CLI05926,2023-05-07,Bronze,2080,1847,2025-10-12
CLI01372,2024-07-29,Silver,14905,592,2025-05-08
CLI03781,2025-10-27,Bronze,566,16,2025-12-25
CLI00685,2023-02-24,Bronze,8508,6173,
CLI00828,2023-10-08,Bronze,17,1,2023-10-16
CLI00633,2022-12-17,Bronze,970,758,
CLI02526,2023-04-12,Bronze,2842,271,2025-07-09
CLI01672,2025-06-26,Bronze,2077,251,2025-08-02
CLI01461,2022-07-29,Bronze,2234,1050,2025-05-18
CLI01398,2025-03-30,Bronze,3358,614,2025-08-15
CLI01278,2022-10-26,Bronze,1731,496,
CLI05863,2022-11-14,Bronze,2683,1673,
CLI00746,2022-05-28,Bronze,1466,265,
CLI01749,2024-11-19,Bronze,64,8,2024-12-08
CLI00168,2022-05-23,Bronze,3624,816,2024-08-16
CLI05383,2023-10-13,Bronze,1337,256,2024-09-20
CLI00142,2025-07-09,Bronze,4814,2115,2025-08-30
CLI00805,2024-12-24,Bronze,5703,3900,2025-10-28
CLI02009,2022-06-12,Bronze,1490,1276,2023-09-16
CLI04290,2022-03-28,Bronze,2577,2292,2022-09-28
CLI06039,2025-06-02,Bronze,10036,4425,2025-10-10
CLI04653,2024-02-28,Bronze,1366,296,2024-05-01
CLI02249,2023-10-19,Silver,12673,8557,2024-07-21
CLI00455,2023-07-26,Bronze,1665,1190,2023-07-30
CLI06013,2025-07-18,Bronze,1295,583,2025-12-06
CLI03340,2023-02-17,Bronze,5564,1749,2023-03-19
CLI03926,2024-07-23,Bronze,3919,1305,2025-12-11
CLI03241,2023-11-24,Bronze,938,499,2024-09-09
CLI00441,2023-08-03,Bronze,11364,3025,2024-08-20
CLI03675,2024-04-11,Bronze,1987,642,2024-12-20
CLI04113,2024-07-18,Bronze,446,75,2025-07-29
CLI01828,2024-06-26,Bronze,5513,636,2025-09-23
CLI04340,2024-09-04,Bronze,1475,868,2025-06-14
CLI03139,2023-12-15,Silver,18822,2119,2025-04-15
CLI02980,2025-10-24,Bronze,3045,192,2025-12-15
CLI05059,2024-04-10,Bronze,6539,3184,2024-11-09
CLI00985,2024-11-17,Bronze,1761,1285,2025-08-10
CLI03636,2022-08-01,Bronze,135,65,2024-10-10
CLI01746,2024-12-28,Bronze,9060,944,2025-04-02
CLI03354,2022-11-29,Bronze,463,383,
CLI04521,2022-09-19,Bronze,8636,7003,
CLI02685,2025-08-25,Bronze,645,194,2025-09-04
CLI01843,2024-02-09,Bronze,11917,2070,2025-08-20
CLI02958,2025-09-01,Bronze,8544,5157,2025-11-10
CLI03747,2025-11-17,Bronze,5013,3475,2025-12-17
CLI04436,2023-04-01,Bronze,570,405,
CLI00377,2022-06-14,Bronze,1626,1053,2022-11-09
CLI05663,2024-05-06,Bronze,6875,4497,2025-07-12
CLI00206,2023-08-04,Bronze,10092,5381,2024-02-12
CLI02212,2024-10-02,Bronze,263,142,2025-06-22
CLI02195,2025-05-04,Silver,13164,10378,2025-11-18
CLI01377,2024-05-31,Bronze,5222,3856,2024-06-24
CLI03373,2024-02-11,Bronze,5291,643,2025-05-25
CLI03711,2023-08-20,Bronze,2252,495,2025-08-28
CLI05966,2023-05-20,Bronze,2502,1187,2024-05-20
CLI02897,2022-04-15,Bronze,2063,79,2024-07-04
CLI02418,2023-01-07,Bronze,7620,5766,2025-04-15
CLI00419,2024-06-26,Silver,12528,862,2024-12-10
CLI00284,2023-09-05,Bronze,7773,560,2024-09-07
CLI00872,2022-06-27,Silver,12724,3467,2025-03-09
CLI02146,2023-08-15,Bronze,6573,9321,2023-09-29
CLI03508,2025-11-11,Bronze,7967,4921,2025-12-14
CLI00355,2025-10-28,Bronze,1173,780,2025-12-26
CLI03915,2023-11-17,Bronze,1953,817,2024-04-15
CLI05379,2023-09-21,Silver,16980,13611,2025-11-01
CLI05263,2025-08-30,Bronze,860,759,2025-11-05
CLI02706,2023-09-18,Bronze,8010,3659,2025-02-22
CLI02774,2024-06-18,Bronze,285,75,2025-11-02
CLI03985,2023-07-18,Bronze,1881,1294,2024-01-27
CLI05061,2024-03-21,Bronze,389,121,2025-04-11
CLI02756,2025-10-25,Bronze,4992,587,2025-12-02
CLI01597,2022-06-05,Bronze,3878,3024,
CLI02754,2024-09-12,Bronze,6898,684,2025-09-13
CLI01470,2023-07-25,Bronze,10276,73,2024-02-11
CLI05796,2025-09-17,Bronze,2656,1748,2025-11-28
CLI01602,2022-06-05,Silver,16107,11666,
CLI05612,2025-09-19,Bronze,6624,1533,2025-11-09
CLI02448,2024-04-06,Bronze,7485,4610,2025-04-22
CLI00459,2022-12-05,Bronze,197,20,
CLI02024,2025-04-06,Bronze,10090,8433,2025-08-22
CLI04968,2022-04-06,Bronze,4656,2507,
CLI01639,2023-06-18,Bronze,1122,594,2024-02-27
CLI02864,2023-04-21,Bronze,4303,1645,
CLI03350,2022-12-05,Bronze,5223,4068,
CLI04381,2025-01-07,Bronze,5750,2675,2025-12-30
CLI00376,2023-12-29,Bronze,4164,2925,2025-02-07
CLI03413,2022-12-18,Bronze,2977,1585,2024-02-18
CLI00884,2023-12-12,Bronze,4856,953,2025-04-08
CLI03996,2024-01-28,Bronze,1602,1147,2025-01-02
CLI00692,2022-08-07,Bronze,2168,1248,2024-12-28
CLI04866,2025-09-23,Bronze,116,46,2025-12-31
CLI05441,2023-05-05,Bronze,415,310,2024-02-08
CLI04795,2023-05-02,Bronze,11396,9252,
CLI05803,2023-03-13,Bronze,6097,5036,2024-09-28
CLI00318,2025-02-12,Bronze,5536,336,2025-08-04
CLI02740,2025-03-10,Bronze,7326,2082,2025-05-19
CLI04285,2024-07-08,Bronze,10592,7325,2024-09-09
CLI01903,2025-03-03,Bronze,10504,2669,2025-04-03
CLI03869,2024-05-27,Bronze,5,1,2024-07-31
CLI00509,2024-07-25,Bronze,1413,914,2025-08-04
CLI05904,2023-02-27,Bronze,4570,1542,
CLI05187,2022-06-11,Bronze,9897,7337,2023-07-11
CLI02595,2025-08-03,Bronze,425,152,2025-11-24
CLI05837,2024-02-16,Bronze,1762,1162,2024-12-30
CLI04218,2023-02-28,Bronze,7019,1061,2025-12-28
CLI02932,2025-01-09,Bronze,9340,8028,2025-09-26
CLI04234,2025-11-28,Bronze,891,144,2025-12-18
CLI05703,2024-12-12,Bronze,4682,857,2025-07-20
CLI00755,2024-10-06,Bronze,1744,1112,2024-12-22
CLI05258,2022-09-08,Bronze,667,492,2025-09-09
CLI01551,2023-06-08,Bronze,2571,906,2025-04-28
CLI05033,2022-03-30,Bronze,1153,40,
CLI00126,2024-07-10,Bronze,2032,631,2024-11-26
CLI02807,2024-02-19,Bronze,4171,2789,2025-05-21
CLI02175,2024-12-09,Bronze,832,123,2025-04-26
CLI03156,2023-10-30,Bronze,1079,676,2024-01-19
CLI01600,2023-05-11,Bronze,42,34,2024-11-11
CLI01503,2023-02-05,Bronze,7025,4800,
CLI03637,2025-09-17,Bronze,4270,365,2025-10-15
CLI03426,2023-01-01,Silver,12644,9722,2024-12-29
CLI02015,2024-04-19,Bronze,7072,1266,2025-12-13
CLI02778,2025-10-08,Bronze,3486,2591,2025-10-12
CLI03594,2024-12-04,Bronze,4188,2995,2025-01-31
CLI02748,2024-08-14,Bronze,3403,1325,2025-05-07
CLI03716,2024-04-26,Bronze,2280,297,2024-12-05
CLI01417,2022-01-29,Bronze,10377,8147,2022-07-17
CLI04887,2025-11-08,Bronze,5036,707,2025-12-14
CLI04434,2023-06-02,Bronze,4015,2477,2024-03-01
CLI02556,2024-10-05,Bronze,10048,8902,2025-04-22
CLI03100,2022-11-09,Bronze,5592,4083,2025-05-24
CLI02293,2024-10-15,Bronze,6683,2400,2025-02-25
CLI01169,2024-04-16,Bronze,2780,277,2025-07-29
CLI01416,2024-12-12,Bronze,4564,3408,2025-05-24
CLI02907,2025-06-28,Bronze,2532,942,2025-07-25
CLI05493,2025-03-06,Bronze,524,249,2025-04-05
CLI00301,2023-10-04,Bronze,2915,2208,2024-02-10
CLI02886,2024-03-24,Bronze,3394,2264,2025-11-22
CLI03531,2025-02-01,Bronze,46,13,2025-05-07
CLI02749,2023-09-26,Bronze,5748,3621,2024-10-18
CLI05728,2025-04-15,Bronze,679,48,2025-11-08
CLI05706,2025-07-09,Bronze,2596,1792,2025-08-03
CLI03936,2024-03-29,Silver,15746,4253,2025-06-08
CLI04942,2025-06-27,Bronze,2397,314,2025-11-23
CLI03953,2025-08-05,Bronze,5745,3125,2025-11-07
CLI04687,2023-04-04,Bronze,1848,955,2023-11-13
CLI00863,2023-12-05,Bronze,2811,2391,2024-12-24
CLI04424,2022-09-20,Bronze,4925,1803,
CLI01141,2024-06-19,Bronze,1373,345,2025-09-05
CLI04676,2025-10-02,Bronze,6052,3801,2025-10-31
CLI00936,2023-11-14,Bronze,5370,1283,2024-12-14
CLI02359,2023-10-09,Bronze,1220,264,2024-02-22
CLI03092,2024-02-23,Bronze,1226,645,2025-06-07
CLI03751,2025-03-31,Bronze,5245,6557,2025-12-13
CLI02746,2023-06-03,Bronze,6164,1557,2024-11-11
CLI00042,2023-01-07,Bronze,4234,2896,
CLI01934,2024-05-30,Bronze,1342,716,2025-02-16
CLI04277,2025-03-29,Bronze,2407,94,2025-10-29
CLI05950,2023-05-04,Bronze,8586,4747,2023-07-11
CLI03962,2022-04-08,Bronze,4191,394,
CLI03931,2024-10-06,Silver,13977,8156,2025-12-01
CLI00929,2023-04-24,Bronze,3174,1509,2025-03-15
CLI01914,2023-02-01,Bronze,5705,2107,2023-05-15
CLI00282,2023-05-27,Bronze,456,60,2025-07-29
CLI05443,2022-04-12,Bronze,7549,4968,2024-05-26
CLI01850,2022-03-18,Bronze,609,0,2023-01-15
CLI03485,2025-09-13,Bronze,2926,981,2025-12-29
CLI01579,2025-01-23,Silver,12456,1013,2025-07-02
CLI00340,2025-08-21,Bronze,1123,8,2025-11-15
CLI02510,2023-10-12,Bronze,2939,1525,2024-05-31
CLI00898,2024-09-20,Bronze,2643,781,2025-09-26
CLI03828,2025-11-17,Bronze,1700,759,2025-12-03
CLI00179,2025-12-16,Bronze,10975,2013,2025-12-30
CLI04713,2025-09-20,Bronze,7003,4939,2025-10-31
CLI03002,2022-04-27,Bronze,89,41,
CLI01068,2022-07-01,Bronze,2840,2406,
CLI00803,2022-06-26,Silver,17202,924,2022-12-06
CLI01919,2024-12-22,Bronze,892,267,2025-01-08
CLI03616,2022-12-01,Bronze,59,40,
CLI05741,2025-12-13,Bronze,3340,4493,2025-12-14
CLI00207,2023-08-27,Bronze,728,336,2024-12-09
CLI00452,2025-02-24,Bronze,1288,1089,2025-10-05
CLI03170,2022-12-12,Silver,17104,7992,2023-03-08
CLI00070,2024-05-15,Bronze,6828,3697,2024-11-07
CLI03968,2024-06-09,Silver,12334,6132,2024-09-07
CLI05053,2024-11-18,Bronze,2508,1679,2025-01-11
CLI03444,2022-05-01,Bronze,1320,558,2023-10-23
CLI03818,2023-11-09,Bronze,2737,3178,2025-08-26
CLI04435,2024-09-02,Bronze,1331,763,2025-05-31
CLI04668,2025-03-05,Bronze,1381,198,2025-12-09
CLI02167,2023-04-11,Bronze,10048,3347,
CLI06011,2024-02-12,Bronze,3474,228,2025-07-17
CLI00859,2024-11-14,Bronze,2963,1830,2025-05-04
CLI03077,2024-02-11,Bronze,2584,1030,2025-08-17
CLI02931,2025-05-22,Bronze,4455,105,2025-10-24
CLI04954,2023-07-05,Bronze,2755,2331,2025-12-17
CLI00297,2022-10-28,Bronze,5968,940,2024-11-04
CLI03056,2023-07-26,Bronze,799,38,2023-08-20
CLI04178,2022-09-18,Bronze,2414,1880,2025-11-02
CLI01359,2025-03-05,Bronze,6327,3036,2025-08-24
CLI04292,2022-03-23,Bronze,1696,346,2023-01-08
CLI02169,2023-10-16,Bronze,188,95,2024-06-06
CLI01001,2022-12-15,Silver,18080,1117,2023-07-26
CLI04973,2025-04-04,Bronze,5794,3707,2025-11-23
CLI03529,2023-03-01,Bronze,6434,4908,2023-12-28
CLI03466,2022-10-22,Bronze,58,14,
CLI05830,2022-07-02,Bronze,437,289,2024-01-06
CLI04741,2022-03-16,Bronze,4047,104,2023-10-29
CLI04130,2023-02-01,Bronze,217,167,2024-12-17
CLI02544,2024-05-13,Bronze,3991,2032,2025-07-03
CLI05436,2022-11-27,Bronze,5884,1787,2023-10-31
CLI02091,2024-12-31,Bronze,2177,506,2025-08-18
CLI01605,2022-06-30,Bronze,4354,1861,2022-07-16
CLI03224,2024-12-24,Bronze,1650,968,2025-03-08
CLI01256,2024-01-10,Bronze,1686,603,2025-11-30
CLI02155,2023-02-03,Bronze,201,51,2023-10-16
CLI03958,2023-03-15,Bronze,3866,910,2023-11-20
CLI04466,2024-06-28,Bronze,282,6,2025-06-26
CLI02321,2025-09-01,Bronze,10172,9030,2025-09-29
CLI04432,2025-01-01,Bronze,842,498,2025-05-26
CLI03717,2023-11-02,Bronze,982,413,2025-08-20
CLI03480,2025-04-23,Bronze,4864,3511,2025-06-28
CLI03970,2024-02-11,Bronze,1959,414,2025-11-13
CLI02969,2025-07-01,Bronze,3467,1234,2025-09-03
CLI02666,2025-07-13,Bronze,901,613,2025-08-22
CLI01813,2025-07-16,Silver,13432,3711,2025-11-22
CLI03744,2025-10-05,Bronze,296,154,2025-12-22
CLI05584,2025-08-01,Bronze,166,83,2025-10-22
CLI03172,2022-01-27,Bronze,7466,5315,
CLI03053,2022-11-13,Bronze,11541,1366,2023-03-23
CLI03252,2024-10-05,Bronze,1488,1107,2025-08-14
CLI04026,2024-06-12,Bronze,1995,1147,2025-01-09
CLI05431,2023-01-30,Bronze,10011,5206,2024-04-24
CLI05360,2022-09-06,Bronze,1495,1101,
CLI00837,2022-12-18,Bronze,4349,3726,2023-09-14
CLI01771,2023-10-24,Bronze,441,210,2023-12-12
CLI01380,2023-12-30,Bronze,8107,4913,2024-11-15
CLI00546,2025-09-08,Bronze,2622,302,2025-10-16
CLI00516,2024-10-09,Bronze,2568,1718,2025-05-01
CLI02410,2023-01-10,Bronze,2547,94,2025-04-26
CLI03748,2023-03-06,Bronze,1777,1455,2025-01-21
CLI04339,2024-03-09,Bronze,2866,2569,2025-10-17
CLI03436,2023-10-14,Bronze,11814,8748,2024-09-07
CLI03355,2023-06-24,Bronze,6336,4761,2025-02-08
CLI01286,2024-06-16,Bronze,1514,1237,2024-07-21
CLI05497,2024-10-03,Bronze,1355,659,2025-05-10
CLI01980,2024-12-15,Bronze,11698,2639,2025-04-26
CLI03715,2022-08-11,Bronze,5853,4853,2025-06-03
CLI04186,2024-12-03,Silver,13804,6266,2025-10-02
CLI00269,2023-03-25,Bronze,5672,3330,
CLI04154,2025-07-20,Bronze,9869,2518,2025-12-06
CLI00018,2023-06-10,Bronze,1356,912,2024-12-20
CLI02622,2025-01-07,Bronze,4086,638,2025-09-02
CLI01152,2022-02-24,Bronze,364,251,
CLI00779,2025-09-13,Bronze,5528,412,2025-10-12
CLI03800,2022-06-28,Bronze,5872,2853,
CLI04470,2024-03-13,Bronze,1592,797,2025-08-25
CLI00253,2022-01-21,Bronze,1356,65,
CLI00644,2025-01-31,Bronze,47,70,2025-10-10
CLI01505,2024-05-07,Bronze,1880,854,2025-10-24
CLI03382,2022-03-01,Bronze,3714,2349,
CLI05834,2024-05-13,Bronze,444,66,2025-08-07
CLI04198,2023-05-07,Silver,15296,3527,2025-12-25
CLI02271,2024-10-06,Bronze,5345,1530,2025-05-20
CLI01203,2023-01-20,Bronze,965,464,
CLI02161,2025-03-07,Bronze,4001,1640,2025-11-25
CLI02912,2023-01-26,Bronze,3380,1983,2024-08-23
CLI05367,2023-06-25,Bronze,830,727,2024-06-16
CLI01512,2024-03-22,Bronze,3418,2675,2025-08-27
CLI05519,2022-06-17,Bronze,2362,743,2023-02-17
CLI02342,2024-06-30,Bronze,470,20,2025-07-25
CLI05099,2023-10-31,Bronze,2663,874,2024-11-05
CLI04964,2025-04-21,Bronze,2712,1266,2025-12-02
CLI03254,2023-11-14,Bronze,10572,4400,2024-10-11
CLI04802,2024-08-13,Bronze,8859,3517,2025-12-26
CLI00903,2023-10-07,Silver,15441,4443,2024-06-27
CLI02741,2024-12-03,Bronze,4499,2193,2025-09-28
CLI06040,2023-09-20,Bronze,2725,1596,2025-08-22
CLI05498,2024-11-12,Bronze,3977,1444,2025-01-03
CLI01390,2022-10-13,Bronze,39,29,2025-08-01
CLI00848,2023-04-05,Bronze,1215,566,
CLI05755,2025-02-19,Bronze,10853,9394,2025-05-22
CLI03475,2025-02-06,Bronze,336,139,2025-04-03
CLI04831,2024-11-04,Bronze,111,57,2025-11-23
CLI05279,2022-03-15,Bronze,872,346,2023-11-07
CLI01606,2022-06-21,Bronze,7137,4427,2024-08-07
CLI05267,2025-08-16,Bronze,3784,1337,2025-09-12
CLI04491,2025-10-13,Bronze,11209,5509,2025-11-12
CLI03099,2023-01-19,Bronze,10206,5485,2024-08-14
CLI00443,2023-08-26,Bronze,3433,1359,2025-02-25
CLI05685,2023-07-07,Bronze,2992,1216,2024-02-09
CLI02672,2025-11-25,Bronze,736,978,2025-11-30
CLI04834,2025-03-20,Bronze,7413,189,2025-08-07
CLI05749,2024-03-30,Bronze,5479,641,2025-09-08
CLI05778,2022-06-15,Bronze,115,35,
CLI00908,2024-09-02,Bronze,5023,4489,2024-09-09
CLI05221,2023-02-22,Bronze,437,200,2024-04-12
CLI00235,2023-01-07,Bronze,1799,1355,2024-06-15
CLI05089,2024-12-26,Bronze,1817,899,2025-04-11
CLI02229,2022-11-29,Bronze,3865,1844,2024-07-05
CLI03840,2022-06-08,Bronze,383,274,2025-11-29
CLI02327,2022-07-20,Bronze,779,551,2022-12-02
CLI03347,2024-03-23,Bronze,1951,929,2024-03-31
CLI02474,2023-01-28,Bronze,3960,2294,2024-07-31
CLI03447,2025-10-05,Bronze,5395,186,2025-12-04
CLI05613,2022-06-22,Bronze,1377,999,2022-09-12
CLI05435,2022-02-14,Bronze,0,0,2025-09-15
CLI03907,2025-11-21,Bronze,3620,2029,2025-11-30
CLI05800,2024-11-27,Bronze,482,66,2025-05-03
CLI03536,2024-03-16,Bronze,2758,1906,2024-10-20
CLI04081,2023-02-03,Bronze,3898,2876,2023-04-30
CLI02062,2024-10-07,Bronze,8194,5948,2025-04-23
CLI03838,2024-09-20,Bronze,6879,975,2024-11-12
CLI00058,2023-12-12,Bronze,922,797,2024-03-06
CLI02193,2024-04-28,Bronze,1073,38,2025-08-28
CLI01473,2025-10-12,Bronze,9638,4827,2025-12-26
CLI04680,2023-09-19,Bronze,5790,950,2023-10-21
CLI04540,2024-09-01,Bronze,8628,108,2025-11-21
CLI04393,2025-09-02,Bronze,3507,72,2025-12-14
CLI05137,2023-02-02,Bronze,1007,546,2024-06-25
CLI02787,2022-11-28,Bronze,1597,1266,
CLI01475,2024-01-29,Silver,14502,3565,2025-01-25
CLI01569,2025-04-14,Bronze,10402,6347,2025-07-08
CLI00466,2023-09-09,Bronze,6031,906,2024-09-16
CLI01590,2023-07-01,Bronze,5943,3184,2023-09-28
CLI01009,2023-04-10,Bronze,1441,624,2024-08-17
CLI03802,2022-09-18,Bronze,2421,2160,2023-04-25
CLI01580,2022-08-26,Bronze,1295,597,
CLI01305,2025-03-28,Bronze,3534,1497,2025-04-16
CLI04047,2023-04-10,Bronze,72,37,
CLI05336,2022-04-17,Bronze,7136,377,2023-12-01
CLI00347,2024-11-04,Bronze,513,290,2025-05-06
CLI00503,2023-10-04,Bronze,5142,3721,2025-03-18
CLI01233,2022-10-11,Bronze,3554,409,2025-07-14
CLI01644,2024-04-20,Bronze,9135,275,2025-04-15
CLI00834,2025-04-08,Bronze,1416,1066,2025-08-14
CLI03710,2024-06-11,Bronze,2144,624,2025-01-23
CLI02141,2023-09-26,Bronze,105,92,2025-07-14
CLI04147,2023-05-03,Bronze,1544,356,2025-01-25
CLI01363,2022-11-13,Bronze,754,149,2023-08-08
CLI01165,2025-05-24,Bronze,2933,2617,2025-07-01
CLI01765,2025-07-22,Bronze,7971,1624,2025-08-20
CLI04013,2023-07-04,Bronze,839,651,2024-01-28
CLI01426,2022-08-18,Bronze,3866,1350,2025-09-25
CLI00543,2025-01-04,Bronze,686,591,2025-03-08
CLI01492,2024-11-24,Bronze,428,232,2025-07-14
CLI03133,2023-07-20,Bronze,7381,6509,2024-03-07
CLI01667,2023-07-14,Bronze,7656,4811,2025-09-04
CLI01946,2023-12-18,Bronze,8368,1044,2025-05-26
CLI03492,2025-07-23,Bronze,4317,3022,2025-08-02
CLI03790,2025-12-13,Bronze,190,6,2025-12-24
CLI00566,2022-08-21,Bronze,3286,343,2025-07-05
CLI00264,2025-10-02,Bronze,7329,1111,2025-11-23
CLI03740,2023-11-23,Bronze,8088,5823,2025-05-15
CLI01325,2023-08-12,Bronze,2690,1928,2024-03-05
CLI00382,2024-05-10,Bronze,5757,4171,2025-07-05
CLI04727,2022-01-20,Bronze,7555,4721,
CLI00614,2022-11-03,Bronze,3414,677,
CLI05072,2025-04-02,Bronze,4573,2235,2025-08-12
CLI00216,2025-04-07,Bronze,3070,874,2025-08-10
CLI01978,2025-12-25,Bronze,3194,65,2025-12-27
CLI01103,2023-11-30,Bronze,4695,1026,2024-02-11
CLI01979,2023-06-03,Bronze,6734,5094,2023-10-31
CLI06024,2023-07-26,Bronze,5523,1673,2024-04-24
CLI02866,2022-03-15,Bronze,896,434,2023-05-04
CLI01113,2022-12-27,Bronze,1409,333,
CLI04830,2025-05-18,Bronze,4941,3272,2025-10-27
CLI04735,2025-03-06,Bronze,5568,1348,2025-06-13
CLI04842,2025-10-31,Bronze,7033,4221,2025-12-11
CLI05479,2024-01-12,Bronze,11282,5937,2025-05-17
CLI01694,2025-11-10,Bronze,563,15,2025-11-20
CLI01618,2024-10-23,Bronze,1432,1011,2024-11-22
CLI05634,2023-03-31,Bronze,1801,979,2024-06-06
CLI03896,2025-09-07,Bronze,2019,1022,2025-10-17
CLI03191,2024-01-21,Bronze,4821,2087,2025-07-15
CLI00115,2024-12-15,Bronze,8854,728,2025-09-01
CLI04207,2022-02-02,Bronze,952,1209,
CLI04203,2022-10-10,Bronze,2892,1119,
CLI02289,2025-01-27,Bronze,3973,2142,2025-10-06
CLI00821,2024-10-18,Bronze,425,225,2025-01-12
CLI02250,2022-03-08,Bronze,3301,3697,2025-08-21
CLI04637,2024-07-11,Bronze,775,359,2025-08-19
CLI00587,2023-06-07,Bronze,279,209,2025-11-22
CLI01348,2025-04-14,Bronze,283,52,2025-10-18
CLI01099,2025-11-06,Bronze,2339,111,2025-11-21
CLI01364,2023-07-18,Bronze,2928,1729,2025-10-17
CLI00394,2025-04-20,Bronze,794,291,2025-11-22
CLI01516,2022-04-25,Bronze,5860,1513,2025-06-17
CLI04184,2024-08-13,Bronze,2921,255,2024-12-04
CLI05401,2025-08-27,Bronze,1871,772,2025-09-08
CLI04666,2023-06-02,Bronze,4297,2856,2024-07-12
CLI02446,2025-07-30,Bronze,1522,928,2025-11-22
CLI01852,2022-10-05,Bronze,1789,253,2023-03-04
CLI01523,2025-05-28,Bronze,284,134,2025-09-13
CLI02329,2024-08-17,Bronze,1891,93,2025-02-20
CLI00218,2023-08-18,Bronze,3983,1163,2025-04-14
CLI04392,2025-09-25,Bronze,10556,4129,2025-11-20
CLI01710,2025-12-16,Bronze,3473,3046,2025-12-25
CLI00984,2023-01-25,Bronze,856,284,2024-10-14
CLI00190,2023-05-26,Bronze,4777,2308,
CLI04756,2023-10-30,Bronze,6015,2801,2024-03-09
CLI05058,2022-10-21,Bronze,3586,304,2023-03-22
CLI01622,2022-07-08,Bronze,6479,837,2023-03-11
CLI00554,2023-11-14,Bronze,313,34,2024-11-03
CLI05181,2022-06-08,Silver,22681,5563,
CLI04037,2024-09-19,Bronze,11912,4131,2025-09-22
CLI04614,2022-09-14,Bronze,1646,1024,2025-12-10
CLI01381,2023-12-22,Bronze,931,753,2025-11-04
CLI04487,2025-10-25,Bronze,2894,285,2025-10-26
CLI01254,2023-04-11,Silver,13963,11773,
CLI03580,2023-03-27,Bronze,1173,826,
CLI04150,2022-03-07,Bronze,11668,9004,2025-06-16
CLI04121,2024-12-19,Bronze,6062,1866,2025-01-19
CLI04134,2024-10-16,Bronze,2835,2064,2025-03-20
CLI02788,2024-01-09,Bronze,220,0,2024-08-25
