id_transaccion,fecha,id_tienda,canal,id_cliente,categoria,monto_neto,unidades,medio_pago
TX0048651,2023-08-29,T23,Tienda,,Baño,8199.91,1,Efectivo
TX0009282,2023-08-13,,Online,CLI00896,Textil hogar,8376.44,2,Efectivo
TX0047839,2024-06-03,,Online,CLI02229,Iluminacion,38064.53,3,Billetera virtual
TX0028131,2025-10-27,T26,Tienda,CLI05582,Organizacion,7539.46,1,Tarjeta credito
TX0002338,2024-03-18,,Online,CLI00856,Decoracion,27206.0,2,Tarjeta debito
TX0023196,2022-11-07,,Online,,Cocina y mesa,14072.23,3,Billetera virtual
TX0001275,2025-11-29,T23,Tienda,CLI04063,Decoracion,16915.83,1,Tarjeta debito
TX0027410,2024-04-23,T26,Tienda,CLI02124,Textil hogar,22415.77,3,Tarjeta debito
TX0026988,2024-07-21,,Online,CLI00920,Textil hogar,17133.1,1,Tarjeta debito
TX0025861,2024-11-12,,Online,,Decoracion,17101.98,3,Billetera virtual
TX0018242,2023-04-09,,E-commerce,CLI02466,Decoracion,17122.7,4,Billetera virtual
TX0012921,2023-04-02,T19,Tienda,CLI02147,Iluminacion,31195.9,3,Tarjeta debito
TX0007217,2023-04-09,T02,Tienda,,Cocina y mesa,16809.82,1,Tarjeta credito
TX0030377,2025-09-22,T17,Tienda,CLI02985,Textil hogar,15519.83,1,Billetera virtual
TX0036183,2022-10-04,T28,Tienda,,Decoracion,19820.47,1,Billetera virtual
TX0037936,2024-08-16,,Online,,Textil hogar,16794.48,1,Efectivo
TX0042780,2025-08-04,,Online,CLI05225,Baño,8624.41,3,Tarjeta credito
TX0048999,2024-11-14,T11,Tienda,,Organizacion,4769.68,2,Tarjeta debito
TX0004607,2023-03-16,,E-commerce,,Cocina y mesa,11926.95,1,Tarjeta debito
TX0012132,2023-12-15,,Online,,Iluminacion,34155.64,1,Efectivo
TX0014105,2023-12-06,T10,Tienda,CLI05704,Decoracion,20204.73,1,Tarjeta debito
TX0031079,2025-08-07,T08,Tienda,CLI03796,Decoracion,25698.39,1,Tarjeta debito
TX0025768,2023-06-30,,Online,CLI03948,Cocina y mesa,12280.71,3,Tarjeta debito
TX0025540,2024-12-06,,Online,CLI04680,Decoracion,38282.88,1,Billetera virtual
TX0007071,2023-06-03,T02,Tienda,,Cocina y mesa,7202.0,1,Billetera virtual
TX0018586,2023-04-16,T18,Tienda,,Organizacion,12037.73,1,Tarjeta debito
TX0006578,2023-08-18,T20,Tienda,CLI03348,Baño,4905.88,2,Efectivo
TX0034390,2022-11-14,T07,Tienda,CLI00957,Muebles,68479.84,4,Tarjeta credito
TX0008567,2025-01-05,,Online,CLI00130,Textil hogar,22628.07,1,Tarjeta debito
TX0046142,2023-02-23,T14,Tienda,,Textil hogar,16684.18,3,Efectivo
TX0017551,2024-03-27,T26,Tienda,,Cocina y mesa,9819.92,2,Billetera virtual
TX0044108,2025-08-11,T09,Tienda,,Iluminacion,32380.79,1,Efectivo
TX0004981,2023-12-18,,Online,,Textil hogar,16735.14,3,Tarjeta debito
TX0010017,2024-03-10,,Online,,Baño,3748.3,1,Tarjeta credito
TX0020462,2022-09-07,T04,Tienda,,Textil hogar,16819.21,2,Billetera virtual
TX0004327,2025-05-01,T14,Tienda,CLI02696,Textil hogar,18445.02,1,Tarjeta credito
TX0008210,2024-05-03,,Online,,Textil hogar,16252.74,3,Efectivo
TX0028188,2022-12-28,T04,Tienda,,Textil hogar,22719.29,1,Tarjeta credito
TX0045644,2023-11-14,T03,Tienda,CLI00808,Textil hogar,17314.04,2,Tarjeta credito
TX0029101,2025-05-09,T22,Tienda,CLI04143,Iluminacion,21687.11,3,Efectivo
TX0029840,2023-10-24,,Online,,Decoracion,14707.29,1,Billetera virtual
TX0010801,2024-12-10,T18,Tienda,CLI00594,Organizacion,12527.92,1,Tarjeta debito
TX0046443,2023-05-20,T27,Tienda,CLI02060,Organizacion,6601.76,1,Efectivo
TX0039405,2024-10-23,T04,Tienda,CLI02520,Decoracion,22533.18,2,Billetera virtual
TX0013235,2025-03-06,T24,Tienda,,Decoracion,21933.31,1,Efectivo
TX0048434,2022-06-28,T05,Tienda,,Organizacion,13229.42,3,Efectivo
TX0000394,2025-04-24,T16,Tienda,,Organizacion,6046.25,1,Tarjeta debito
TX0035724,2024-09-27,T17,tienda,,Textil hogar,8102.8,1,Efectivo
TX0022414,2024-04-08,,Online,CLI05801,Iluminacion,27388.72,3,Tarjeta debito
TX0030830,2023-10-19,,Online,,Baño,15669.26,4,Tarjeta credito
TX0011607,2024-02-02,,Online,CLI02864,Textil hogar,1930.69,2,Tarjeta debito
TX0023494,2022-10-21,T20,Tienda,CLI00856,Organizacion,7072.63,5,Billetera virtual
TX0042686,2024-02-18,,Online,CLI03352,Cocina y mesa,12026.51,2,Billetera virtual
TX0047651,2023-10-11,,Online,CLI04878,Cocina y mesa,12523.41,1,Tarjeta credito
TX0046477,2024-08-19,T26,Tienda,CLI05504,Organizacion,8348.09,2,Billetera virtual
TX0008622,2024-12-29,T14,Tienda,CLI00257,Muebles,68071.61,4,Efectivo
TX0005481,2024-10-10,T07,Tienda,,Muebles,60493.29,3,Tarjeta debito
TX0003688,2025-05-15,T08,Tienda,CLI05378,Textil hogar,15206.99,2,Tarjeta credito
TX0017868,2022-07-08,,E-commerce,,Textil hogar,24113.12,2,Billetera virtual
TX0029413,2022-11-16,T15,Tienda,,Decoracion,24032.75,3,Tarjeta debito
TX0020233,2024-11-10,T11,Tienda,CLI04757,Baño,12746.7,2,Tarjeta credito
TX0032450,2024-09-05,T09,Tienda,,Iluminacion,33262.02,2,Billetera virtual
TX0044395,2023-09-27,T08,Tienda,,Baño,9207.15,2,Efectivo
TX0039094,2023-08-31,,Online,CLI02434,Iluminacion,22471.37,3,Tarjeta debito
TX0021608,2024-06-19,T15,Tienda,,Iluminacion,46158.89,1,Efectivo
TX0039655,2024-01-29,T05,Tienda,CLI05095,Decoracion,35719.94,1,Tarjeta credito
TX0032680,2023-05-08,T03,Tienda,,Baño,6178.98,1,Efectivo
TX0021285,2023-04-26,T09,Tienda,,Muebles,71994.76,3,Billetera virtual
TX0041312,2024-05-03,T28,Tienda,CLI01578,Decoracion,7490.09,1,Efectivo
TX0028640,2023-12-11,T15,Tienda,,Textil hogar,33010.5,1,Billetera virtual
TX0044884,2024-05-21,,Online,,Decoracion,15011.13,1,Tarjeta credito
TX0011150,2024-02-20,T19,Tienda,CLI06001,Muebles,67400.51,2,Efectivo
TX0027264,2023-06-25,T02,Tienda,,Decoracion,20239.07,1,Tarjeta debito
TX0027330,2022-09-29,T08,Tienda,,Iluminacion,19086.17,1,Tarjeta debito
TX0002915,2024-06-23,,Online,CLI01340,Cocina y mesa,21572.23,1,Tarjeta debito
TX0002230,2023-03-22,T11,Tienda,,Iluminacion,16939.21,2,Tarjeta debito
TX0021687,2025-06-19,T17,Tienda,CLI00172,Muebles,33745.45,2,Billetera virtual
TX0023970,2024-12-22,T06,Tienda,,Baño,8446.67,1,Tarjeta debito
TX0028820,2023-06-22,T13,Tienda,CLI02714,Organizacion,2848.73,1,Billetera virtual
TX0049228,2022-10-14,T07,Tienda,,Decoracion,9881.68,2,Tarjeta debito
TX0001101,2024-10-16,T16,Tienda,,Textil hogar,16728.78,3,Tarjeta debito
TX0007047,2023-04-22,T15,Tienda,,Decoracion,23157.53,1,Tarjeta debito
TX0012959,2025-01-05,T06,Tienda,CLI00923,Cocina y mesa,9145.16,1,Tarjeta credito
TX0029320,2024-10-31,,Online,CLI03122,Iluminacion,8761.89,1,Billetera virtual
TX0015573,2022-11-01,T01,Tienda,,Muebles,63204.2,1,Tarjeta debito
TX0020671,2024-11-08,,Online,CLI04650,Cocina y mesa,24840.4,3,Tarjeta credito
TX0030883,2025-06-12,T21,tienda,CLI00181,Iluminacion,33120.06,1,Efectivo
TX0015924,2025-01-14,,Online,CLI01827,Iluminacion,24074.7,2,Efectivo
TX0001233,2025-05-28,T19,Tienda,CLI02013,Baño,9704.67,1,Tarjeta debito
TX0043538,2024-12-15,,Online,,Textil hogar,36083.43,1,Tarjeta debito
TX0049369,2022-11-22,T14,Tienda,,Textil hogar,13450.1,3,Billetera virtual
TX0036718,2024-07-17,T05,Tienda,CLI02644,Baño,13273.99,1,Tarjeta credito
TX0040392,2024-04-09,,Online,,Baño,7343.55,3,Efectivo
TX0002629,2022-12-05,T19,Tienda,,Iluminacion,41672.85,4,Tarjeta debito
TX0008022,2024-07-19,,Online,CLI04490,Cocina y mesa,13079.97,3,Billetera virtual
TX0037978,2023-04-11,T02,Tienda,,Textil hogar,16453.21,2,Tarjeta debito
TX0008191,2025-05-29,T16,Tienda,,Cocina y mesa,16191.1,3,Tarjeta credito
TX0038526,2023-07-21,,Online,CLI01121,Muebles,56977.2,1,Efectivo
TX0023211,2023-12-11,T24,Tienda,CLI03872,Muebles,87088.03,2,Billetera virtual
TX0047713,2025-04-25,T11,Tienda,CLI03465,Baño,11077.7,1,Billetera virtual
TX0029704,2024-08-04,T08,tienda,CLI01523,Cocina y mesa,5986.42,2,Tarjeta credito
TX0044330,2024-05-12,T27,Tienda,CLI01616,Textil hogar,15267.23,1,Tarjeta credito
TX0016281,2024-01-12,,Online,CLI00086,Baño,14737.46,3,Tarjeta debito
TX0039454,2024-04-23,T05,Tienda,CLI02456,Iluminacion,11969.45,4,Billetera virtual
TX0023836,2025-07-26,T23,Tienda,,Decoracion,29541.0,1,Tarjeta debito
TX0003249,2023-06-20,T26,Tienda,CLI05200,Iluminacion,34360.42,2,Tarjeta credito
TX0008906,2024-08-26,,Online,CLI03342,Textil hogar,13340.0,3,Tarjeta credito
TX0036778,2024-02-23,,Online,,Iluminacion,23844.57,3,Tarjeta credito
TX0034352,2023-08-25,T07,Tienda,CLI01298,Cocina y mesa,8045.36,2,Tarjeta credito
TX0045511,2024-09-23,,Online,CLI02845,Iluminacion,23243.69,3,Billetera virtual
TX0013725,2024-01-14,,Online,,Textil hogar,11088.28,1,Billetera virtual
TX0000651,2023-06-25,,Online,,Iluminacion,26988.69,2,Tarjeta credito
TX0012493,2024-03-27,,E-commerce,CLI02073,Decoracion,19721.87,2,Tarjeta credito
TX0003244,2025-02-25,,Online,CLI03883,Organizacion,3387.96,2,Tarjeta credito
TX0047191,2024-12-30,T18,Tienda,,Iluminacion,32187.4,2,Billetera virtual
TX0026228,2025-09-30,T17,Tienda,CLI04177,Textil hogar,14769.5,2,Tarjeta debito
TX0015033,2024-04-30,,Online,,Organizacion,10204.94,2,Tarjeta credito
TX0029723,2025-06-11,T04,Tienda,CLI03275,Textil hogar,16355.2,3,Billetera virtual
TX0022124,2022-12-21,T03,Tienda,,Cocina y mesa,27882.79,1,Billetera virtual
TX0029819,2022-11-23,,Online,CLI03947,Iluminacion,31802.34,2,Efectivo
TX0043223,2023-04-26,T07,Tienda,CLI01476,Decoracion,10023.7,3,Tarjeta debito
TX0048600,2024-05-07,,Online,CLI03874,Decoracion,28883.61,2,Tarjeta credito
TX0011067,2024-08-28,T14,Tienda,,Cocina y mesa,11922.15,3,Efectivo
TX0012375,2025-04-07,,Online,CLI04062,Textil hogar,18379.62,2,Billetera virtual
TX0039890,2025-06-02,,Online,CLI04358,Iluminacion,7547.07,2,Tarjeta credito
TX0039498,2024-05-07,,Online,CLI01668,Textil hogar,6182.82,3,Efectivo
TX0048713,2025-02-09,T04,Tienda,CLI02437,Muebles,43195.8,1,Tarjeta debito
TX0033004,2024-12-27,T19,tienda,,Cocina y mesa,18245.17,1,Tarjeta debito
TX0019196,2025-01-04,T08,Tienda,,Muebles,42571.1,1,Tarjeta debito
TX0047432,2025-09-03,,Online,CLI03683,Baño,8206.07,1,Tarjeta debito
TX0023573,2022-12-18,T20,tienda,CLI01269,Textil hogar,17961.7,2,Billetera virtual
TX0044609,2025-11-28,T15,Tienda,CLI05335,Muebles,96286.31,1,Tarjeta debito
TX0001250,2023-02-20,,Online,CLI02352,Cocina y mesa,8855.87,2,Tarjeta debito
TX0015830,2022-06-05,,E-commerce,,Textil hogar,32129.23,3,Tarjeta credito
TX0011676,2024-06-08,,Online,CLI05795,Decoracion,20208.88,2,Billetera virtual
TX0038071,2025-07-27,,Online,CLI03441,Organizacion,6238.19,1,Billetera virtual
TX0025752,2025-06-01,T26,Tienda,,Organizacion,5461.68,4,Tarjeta debito
TX0042491,2025-02-17,T05,Tienda,CLI01371,Textil hogar,19102.05,1,Tarjeta credito
TX0027874,2024-09-18,,Online,,Decoracion,15138.2,3,Tarjeta credito
TX0037700,2023-04-21,,Online,CLI02064,Textil hogar,9898.71,1,Billetera virtual
TX0025566,2023-04-11,,Online,CLI02870,Textil hogar,15422.29,1,Efectivo
TX0024723,2023-01-14,,Online,CLI00395,Textil hogar,16785.97,2,Tarjeta credito
TX0004721,2022-12-14,,Online,CLI03374,Textil hogar,19011.21,2,Billetera virtual
TX0024686,2025-04-13,,Online,CLI03209,Decoracion,28878.37,2,Tarjeta debito
TX0047542,2025-04-01,T28,Tienda,CLI03550,Iluminacion,8699.36,1,Efectivo
TX0010363,2024-09-14,T26,Tienda,CLI05111,Muebles,53943.31,2,Tarjeta debito
TX0027594,2025-06-21,,Online,CLI00481,Cocina y mesa,15568.72,2,Tarjeta debito
TX0042395,2024-06-29,,E-commerce,,Muebles,52879.41,1,Tarjeta credito
TX0038012,2025-08-21,T16,tienda,CLI02416,Cocina y mesa,12193.94,3,Tarjeta debito
TX0041922,2024-02-10,T13,Tienda,CLI05549,Textil hogar,18294.81,1,Tarjeta debito
TX0044122,2024-10-19,T28,Tienda,CLI01448,Organizacion,7825.31,3,Tarjeta credito
TX0020899,2024-01-15,,Online,,Muebles,69317.28,3,Billetera virtual
TX0042998,2022-09-29,T25,Tienda,CLI05903,Cocina y mesa,2967.62,1,Tarjeta credito
TX0001993,2025-06-20,T28,Tienda,,Baño,7556.36,1,Billetera virtual
TX0043451,2024-11-15,T12,Tienda,CLI04166,Organizacion,14281.87,3,Tarjeta credito
TX0046967,2022-12-29,,Online,CLI03548,Organizacion,9863.44,3,Efectivo
TX0045748,2023-04-17,T15,Tienda,CLI05218,Decoracion,11649.25,4,Billetera virtual
TX0048221,2025-08-11,T01,Tienda,CLI00690,Cocina y mesa,19176.04,1,Tarjeta credito
TX0016857,2022-04-02,,Online,CLI03349,Organizacion,9778.26,1,Tarjeta debito
TX0002462,2022-09-01,T26,Tienda,,Decoracion,16256.4,1,Tarjeta credito
TX0028192,2023-11-28,T13,Tienda,CLI01623,Organizacion,13534.82,2,Tarjeta debito
TX0025609,2023-09-23,T14,Tienda,,Decoracion,16840.73,1,Tarjeta credito
TX0005132,2024-04-06,,Online,,Organizacion,5552.32,1,Efectivo
TX0036436,2024-11-21,T15,Tienda,CLI03108,Decoracion,27587.26,3,Tarjeta debito
TX0049825,2024-09-10,T22,Tienda,,Decoracion,12554.49,3,Tarjeta debito
TX0025570,2023-10-16,,Online,,Baño,7935.51,2,Tarjeta credito
TX0045484,2024-02-07,,Online,CLI05753,Decoracion,14772.0,3,Billetera virtual
TX0038518,2022-06-18,T12,Tienda,CLI03447,Textil hogar,13249.57,1,Billetera virtual
TX0020011,2022-10-03,T14,Tienda,CLI04187,Organizacion,6173.83,1,Tarjeta debito
TX0003481,2022-12-07,,Online,,Textil hogar,9400.76,3,Billetera virtual
TX0017906,2023-12-02,,Online,CLI04574,Baño,9663.34,1,Tarjeta credito
TX0013580,2024-04-11,,Online,,Textil hogar,14697.66,3,Billetera virtual
TX0001091,2023-02-08,T24,tienda,CLI00671,Textil hogar,13119.04,1,Efectivo
TX0024240,2023-08-21,,Online,CLI03125,Decoracion,11427.8,1,Efectivo
TX0049512,2024-11-09,T10,Tienda,CLI02860,Cocina y mesa,17437.6,2,Efectivo
TX0008059,2024-11-08,T24,Tienda,CLI04180,Textil hogar,19501.33,1,Tarjeta debito
TX0044848,2025-05-18,T17,Tienda,CLI01668,Decoracion,15266.74,1,Efectivo
TX0044833,2024-12-18,T01,Tienda,,Iluminacion,52156.28,1,Tarjeta credito
TX0041032,2025-05-07,,Online,CLI03646,Cocina y mesa,9167.82,1,Efectivo
TX0006743,2025-10-24,,E-commerce,CLI02095,Cocina y mesa,7828.5,4,Tarjeta credito
TX0002675,2023-02-11,T28,Tienda,,Decoracion,16974.3,3,Efectivo
TX0026889,2024-06-14,,Online,CLI03641,Decoracion,11926.75,1,Efectivo
TX0045236,2025-09-14,T02,Tienda,,Muebles,53841.36,2,Tarjeta debito
TX0029161,2024-08-31,T22,Tienda,CLI05999,Iluminacion,3016.95,1,Efectivo
TX0029726,2022-06-02,T25,Tienda,,Decoracion,21201.72,6,Efectivo
TX0021178,2025-08-16,T20,Tienda,CLI02904,Organizacion,5827.63,4,Tarjeta debito
TX0037638,2025-02-11,T08,Tienda,CLI01555,Textil hogar,15772.34,3,Tarjeta debito
TX0028801,2025-08-22,T06,Tienda,CLI03627,Decoracion,26059.24,1,Billetera virtual
TX0025659,2024-02-08,T04,Tienda,CLI04010,Decoracion,20012.4,3,Tarjeta credito
TX0024616,2024-07-25,,Online,CLI04428,Muebles,84642.38,2,Billetera virtual
TX0032579,2024-12-14,T06,Tienda,,Iluminacion,27028.46,1,Efectivo
TX0017062,2023-11-16,T15,tienda,CLI01666,Organizacion,10801.5,1,Tarjeta debito
TX0037585,2022-04-11,T08,Tienda,CLI04746,Organizacion,9831.03,2,Tarjeta debito
TX0021711,2023-06-02,T16,Tienda,CLI04342,Textil hogar,11825.22,2,Billetera virtual
TX0011397,2022-08-26,T22,Tienda,CLI01231,Decoracion,17523.24,2,Tarjeta debito
TX0009851,2023-01-07,T02,Tienda,CLI00729,Decoracion,-24570.18,4,Efectivo
TX0049515,2024-04-02,T15,Tienda,CLI03718,Organizacion,11511.66,1,Tarjeta debito
TX0037771,2024-09-07,,Online,,Muebles,51525.63,4,Tarjeta debito
TX0024148,2024-05-19,T16,Tienda,,Textil hogar,9906.32,4,Billetera virtual
TX0031524,2024-09-13,T07,Tienda,,Organizacion,5363.53,1,Billetera virtual
TX0041416,2024-06-15,T16,Tienda,CLI01469,Organizacion,9804.98,2,Efectivo
TX0011795,2022-12-11,T09,Tienda,,Baño,26562.54,3,Tarjeta credito
TX0044411,2023-07-01,,Online,CLI05122,Iluminacion,23781.83,1,Tarjeta credito
TX0015394,2023-06-04,T26,Tienda,,Iluminacion,34781.42,6,Tarjeta credito
TX0025001,2024-07-07,T14,Tienda,CLI04508,Cocina y mesa,12902.56,2,Efectivo
TX0042787,2024-12-11,,Online,CLI05360,Cocina y mesa,19298.6,2,Tarjeta credito
TX0033736,2024-11-03,T21,Tienda,CLI02284,Iluminacion,30512.09,3,Tarjeta debito
TX0008089,2023-03-17,T21,Tienda,CLI01829,Decoracion,8100.79,1,Billetera virtual
TX0043625,2025-05-23,,Online,,Baño,15357.14,3,Tarjeta credito
TX0025606,2024-04-22,T09,Tienda,CLI05797,Textil hogar,21456.38,1,Tarjeta credito
TX0038358,2025-10-13,,Online,,Decoracion,13017.33,1,Billetera virtual
TX0010719,2022-08-17,T02,Tienda,,Textil hogar,18659.9,2,Billetera virtual
TX0048222,2024-11-24,,Online,CLI02349,Textil hogar,28370.06,3,Tarjeta debito
TX0043946,2025-02-18,T17,Tienda,,Baño,8793.32,3,Efectivo
TX0049907,2024-08-06,T10,Tienda,CLI05401,Organizacion,4427.91,2,Billetera virtual
TX0019912,2022-01-31,,Online,CLI00284,Textil hogar,17544.02,2,Tarjeta credito
TX0006636,2025-05-18,T01,Tienda,CLI00962,Baño,6387.55,6,Efectivo
TX0025999,2025-03-10,T07,Tienda,CLI04340,Muebles,73164.24,2,Billetera virtual
TX0040945,2023-06-03,T25,tienda,CLI05340,Organizacion,11773.95,1,Tarjeta credito
TX0036469,2025-03-05,,Online,CLI04916,Baño,14039.09,3,Tarjeta credito
TX0041609,2023-04-20,T05,Tienda,,Cocina y mesa,13140.34,2,Tarjeta credito
TX0017229,2025-06-16,T27,Tienda,CLI02452,Cocina y mesa,6887.42,5,Billetera virtual
TX0035979,2023-03-02,T26,Tienda,,Textil hogar,25678.85,3,Tarjeta credito
TX0036467,2023-07-01,T15,Tienda,,Iluminacion,19616.2,3,Tarjeta credito
TX0005716,2024-04-14,T02,Tienda,CLI05477,Muebles,57190.27,2,Efectivo
TX0027647,2022-06-12,T11,Tienda,,Baño,9878.42,2,Efectivo
TX0025615,2025-06-13,,Online,,Decoracion,26660.42,1,Tarjeta credito
TX0047684,2025-07-31,T28,Tienda,CLI05416,Textil hogar,3756.74,3,Tarjeta debito
TX0030747,2024-08-31,T20,Tienda,,Cocina y mesa,16990.72,1,Tarjeta debito
TX0007140,2022-12-23,,Online,,Organizacion,11406.78,2,Efectivo
TX0038258,2022-11-09,T04,Tienda,,Organizacion,8802.6,4,Tarjeta credito
TX0044921,2023-12-17,T26,Tienda,CLI02671,Decoracion,35333.08,1,Tarjeta credito
TX0033076,2024-09-12,T21,Tienda,CLI00055,Textil hogar,12050.6,1,Efectivo
TX0007243,2022-11-15,,E-commerce,CLI03514,Baño,-12828.39,2,Tarjeta debito
TX0025583,2023-05-20,,Online,CLI04430,Cocina y mesa,11539.77,1,Tarjeta debito
TX0034174,2024-01-25,,Online,CLI01792,Baño,4673.65,2,Tarjeta credito
TX0011931,2025-05-15,,Online,,Textil hogar,12395.34,1,Tarjeta debito
TX0002099,2025-04-07,T18,Tienda,CLI04617,Textil hogar,8286.19,2,Efectivo
TX0039730,2025-08-26,T08,Tienda,,Decoracion,11212.63,1,Tarjeta credito
TX0031293,2023-08-06,T20,Tienda,CLI01796,Iluminacion,24334.08,2,Tarjeta credito
TX0025073,2023-10-03,,Online,CLI01467,Textil hogar,17973.43,3,Tarjeta debito
TX0007207,2022-12-31,T14,Tienda,CLI00896,Muebles,89766.18,5,Tarjeta debito
TX0049229,2025-10-25,,Online,,Baño,7978.6,2,Efectivo
TX0007500,2023-12-05,,Online,,Decoracion,34292.96,1,Tarjeta debito
TX0048590,2025-05-20,,Online,CLI03127,Decoracion,19570.39,4,Billetera virtual
TX0048925,2024-12-20,T06,Tienda,CLI03425,Iluminacion,44479.25,2,Efectivo
TX0008893,2025-01-28,T08,Tienda,,Muebles,30401.86,1,Tarjeta debito
TX0033464,2025-02-11,T14,Tienda,,Baño,8069.17,4,Tarjeta debito
TX0020490,2023-03-03,,Online,CLI05748,Textil hogar,12306.33,1,Tarjeta credito
TX0018116,2024-01-22,T01,Tienda,CLI03462,Muebles,52138.73,1,Tarjeta debito
TX0046266,2025-02-04,T18,Tienda,,Cocina y mesa,6231.67,1,Tarjeta credito
TX0044334,2024-04-27,,Online,CLI02057,Textil hogar,15897.48,1,Tarjeta debito
TX0005189,2023-09-06,T22,Tienda,CLI00508,Decoracion,8775.76,3,Tarjeta debito
TX0008614,2024-11-17,T22,tienda,,Organizacion,12497.84,2,Billetera virtual
TX0005827,2024-03-12,,Online,,Muebles,85677.61,2,Tarjeta debito
TX0037823,2023-10-28,,Online,,Textil hogar,20522.95,3,Tarjeta debito
TX0014157,2024-05-28,T14,Tienda,,Organizacion,12178.27,1,Billetera virtual
TX0017084,2024-04-15,T26,Tienda,,Textil hogar,15588.03,3,Tarjeta credito
TX0000584,2023-03-10,,Online,,Muebles,29835.88,3,Tarjeta debito
TX0032586,2022-10-25,T17,Tienda,CLI04456,Textil hogar,13401.13,3,Efectivo
TX0040285,2025-03-26,,Online,,Cocina y mesa,16232.73,2,Efectivo
TX0014355,2022-12-20,T10,Tienda,,Decoracion,22610.4,2,Billetera virtual
TX0002165,2023-05-18,,Online,,Decoracion,28158.01,1,Tarjeta debito
TX0046774,2025-03-24,T27,Tienda,CLI00585,Decoracion,21154.03,2,Tarjeta debito
TX0048246,2025-02-07,,Online,,Organizacion,6849.96,1,Billetera virtual
TX0029226,2024-07-30,T10,Tienda,CLI01484,Textil hogar,17550.01,4,Efectivo
TX0025225,2023-10-16,T01,Tienda,CLI04859,Organizacion,8560.4,1,Billetera virtual
TX0013081,2024-07-23,,Online,,Iluminacion,16425.17,3,Tarjeta credito
TX0047051,2024-07-28,T19,Tienda,CLI01428,Iluminacion,16938.75,2,Billetera virtual
TX0027047,2023-08-01,,E-commerce,CLI05258,Cocina y mesa,7075.0,3,Billetera virtual
TX0029157,2023-08-10,T25,Tienda,,Textil hogar,20536.04,1,Efectivo
TX0028940,2023-01-17,T26,Tienda,CLI01521,Decoracion,6314.31,4,Tarjeta credito
TX0015504,2022-06-15,T24,Tienda,,Textil hogar,22077.56,2,Tarjeta credito
TX0037919,2025-04-12,T20,Tienda,CLI04748,Cocina y mesa,17322.46,6,Billetera virtual
TX0019404,2024-10-17,,Online,CLI02568,Organizacion,6202.81,2,Efectivo
TX0043740,2025-06-10,,E-commerce,,Organizacion,6241.2,1,Efectivo
TX0043528,2024-12-07,T24,Tienda,CLI03800,Cocina y mesa,14811.79,1,Tarjeta debito
TX0037171,2024-04-08,T18,Tienda,CLI04192,Iluminacion,19154.87,2,Billetera virtual
TX0014832,2023-11-16,T04,Tienda,,Cocina y mesa,5794.02,4,Tarjeta debito
TX0048284,2023-06-08,T01,Tienda,CLI05636,Baño,16567.47,1,Tarjeta debito
TX0019915,2024-04-28,T11,tienda,CLI05476,Organizacion,7575.66,1,Efectivo
TX0022412,2024-04-21,,Online,CLI00287,Textil hogar,16278.23,6,Tarjeta credito
TX0017034,2022-09-16,T28,Tienda,CLI00530,Decoracion,16107.13,2,Tarjeta credito
TX0025379,2022-08-02,T02,Tienda,,Iluminacion,35519.31,2,Tarjeta debito
TX0046016,2023-12-13,,Online,,Textil hogar,25231.39,5,Efectivo
TX0022422,2022-06-19,T01,Tienda,,Decoracion,18264.09,3,Billetera virtual
TX0021314,2022-06-18,T25,Tienda,CLI02074,Baño,7045.17,3,Efectivo
TX0012866,2025-06-04,T25,Tienda,,Organizacion,4686.59,2,Tarjeta debito
TX0008310,2024-10-06,,Online,CLI02997,Decoracion,13022.53,1,Efectivo
TX0001845,2022-04-02,T09,Tienda,,Organizacion,9340.51,1,Tarjeta credito
TX0034348,2023-04-23,T01,Tienda,CLI05427,Organizacion,12332.77,4,Billetera virtual
TX0045064,2023-09-19,T05,Tienda,,Cocina y mesa,3710.94,1,Efectivo
TX0037077,2025-04-18,T14,Tienda,CLI05693,Textil hogar,9663.04,1,Billetera virtual
TX0028885,2022-12-07,T07,Tienda,CLI03603,Organizacion,21838.71,1,Tarjeta debito
TX0039339,2022-09-11,,Online,,Organizacion,11726.18,1,Efectivo
TX0036672,2024-08-01,T07,Tienda,CLI04128,Textil hogar,17699.86,3,Tarjeta debito
TX0030600,2025-09-13,,Online,,Cocina y mesa,10787.92,4,Tarjeta credito
TX0044709,2023-09-04,T21,Tienda,,Muebles,60566.51,3,Tarjeta credito
TX0005979,2022-10-26,,Online,,Iluminacion,23661.46,4,Billetera virtual
TX0000050,2023-06-09,T28,Tienda,,Decoracion,17154.11,1,Tarjeta credito
TX0006335,2023-05-10,T08,Tienda,CLI01292,Decoracion,14964.86,2,Efectivo
TX0009405,2025-01-22,T28,Tienda,,Decoracion,14279.77,1,Billetera virtual
TX0019760,2023-01-01,T16,Tienda,,Textil hogar,17172.62,5,Tarjeta debito
TX0002114,2025-02-02,T06,Tienda,,Decoracion,29380.4,2,Efectivo
TX0048495,2024-08-02,T02,Tienda,CLI00637,Textil hogar,16178.98,1,Tarjeta credito
